Ngày,VCB_Lần cuối,VCB_Mở,VCB_Cao,VCB_Thấp,VCB_KL,VCB_% Thay đổi,ACB_Lần cuối,ACB_Mở,ACB_Cao,ACB_Thấp,ACB_KL,ACB_% Thay đổi,BCM_Lần cuối,BCM_Mở,BCM_Cao,BCM_Thấp,BCM_KL,BCM_% Thay đổi,BID_Lần cuối,BID_Mở,BID_Cao,BID_Thấp,BID_KL,BID_% Thay đổi,CTG_Lần cuối,CTG_Mở,CTG_Cao,CTG_Thấp,CTG_KL,CTG_% Thay đổi,DGC_Lần cuối,DGC_Mở,DGC_Cao,DGC_Thấp,DGC_KL,DGC_% Thay đổi,FPT_Lần cuối,FPT_Mở,FPT_Cao,FPT_Thấp,FPT_KL,FPT_% Thay đổi,GAS_Lần cuối,GAS_Mở,GAS_Cao,GAS_Thấp,GAS_KL,GAS_% Thay đổi,GVR_Lần cuối,GVR_Mở,GVR_Cao,GVR_Thấp,GVR_KL,GVR_% Thay đổi,HDB_Lần cuối,HDB_Mở,HDB_Cao,HDB_Thấp,HDB_KL,HDB_% Thay đổi,HPG_Lần cuối,HPG_Mở,HPG_Cao,HPG_Thấp,HPG_KL,HPG_% Thay đổi,LPB_Lần cuối,LPB_Mở,LPB_Cao,LPB_Thấp,LPB_KL,LPB_% Thay đổi,MBB_Lần cuối,MBB_Mở,MBB_Cao,MBB_Thấp,MBB_KL,MBB_% Thay đổi,MSN_Lần cuối,MSN_Mở,MSN_Cao,MSN_Thấp,MSN_KL,MSN_% Thay đổi,MWG_Lần cuối,MWG_Mở,MWG_Cao,MWG_Thấp,MWG_KL,MWG_% Thay đổi,PLX_Lần cuối,PLX_Mở,PLX_Cao,PLX_Thấp,PLX_KL,PLX_% Thay đổi,SAB_Lần cuối,SAB_Mở,SAB_Cao,SAB_Thấp,SAB_KL,SAB_% Thay đổi,SHB_Lần cuối,SHB_Mở,SHB_Cao,SHB_Thấp,SHB_KL,SHB_% Thay đổi,SSB_Lần cuối,SSB_Mở,SSB_Cao,SSB_Thấp,SSB_KL,SSB_% Thay đổi,SSI_Lần cuối,SSI_Mở,SSI_Cao,SSI_Thấp,SSI_KL,SSI_% Thay đổi,STB_Lần cuối,STB_Mở,STB_Cao,STB_Thấp,STB_KL,STB_% Thay đổi,TCB_Lần cuối,TCB_Mở,TCB_Cao,TCB_Thấp,TCB_KL,TCB_% Thay đổi,TPB_Lần cuối,TPB_Mở,TPB_Cao,TPB_Thấp,TPB_KL,TPB_% Thay đổi,VHM_Lần cuối,VHM_Mở,VHM_Cao,VHM_Thấp,VHM_KL,VHM_% Thay đổi,VIB_Lần cuối,VIB_Mở,VIB_Cao,VIB_Thấp,VIB_KL,VIB_% Thay đổi,VIC_Lần cuối,VIC_Mở,VIC_Cao,VIC_Thấp,VIC_KL,VIC_% Thay đổi,VJC_Lần cuối,VJC_Mở,VJC_Cao,VJC_Thấp,VJC_KL,VJC_% Thay đổi,VN30_Lần cuối,VN30_Mở,VN30_Cao,VN30_Thấp,VN30_KL,VN30_% Thay đổi,VNM_Lần cuối,VNM_Mở,VNM_Cao,VNM_Thấp,VNM_KL,VNM_% Thay đổi,VPB_Lần cuối,VPB_Mở,VPB_Cao,VPB_Thấp,VPB_KL,VPB_% Thay đổi,VRE_Lần cuối,VRE_Mở,VRE_Cao,VRE_Thấp,VRE_KL,VRE_% Thay đổi
2022-08-31,71126.0,72820.0,73243.0,71126.0,1250000.0,-2.33,20591.0,20507.0,20674.0,20507.0,2260000.0,0.41,91276.0,90185.0,91276.0,88895.0,207100.0,1.21,35496.0,35318.0,35673.0,35141.0,1830000.0,0.5,25281.6,25326.3,25505.3,24968.4,2320000.0,-0.53,90337.0,91518.0,91608.0,89520.0,2390000.0,-0.6,54538.9,54035.0,54790.8,54035.0,1790000.0,0.23,80869.7,81353.1,82181.9,80731.6,541230.0,-1.51,25664.0,25956.0,26102.0,25469.0,1890000.0,-1.13,17621.0,17258.0,17621.0,17159.0,3430000.0,1.52,17424.2,17424.2,17537.9,17234.8,19770000.0,-0.22,10673.0,10639.0,10673.0,10504.0,4010000.0,0.32,12892.7,12838.4,13001.3,12784.1,12090000.0,0.42,114500.0,113800.0,115500.0,113800.0,786700.0,0.7,73297.0,71811.0,73297.0,71811.0,4620000.0,0.96,38282.0,38100.0,38509.0,38100.3,1100000.0,-0.12,89106.0,89059.0,89343.0,87968.0,252000.0,0.0,11495.9,11311.7,11495.9,11311.7,13180000.0,1.3,26817.0,26193.0,26817.0,25777.0,2580000.0,-0.15,23090.9,22802.3,23283.3,22802.3,10850000.0,0.21,24800.0,24550.0,24900.0,24400.0,7670000.0,0.61,38950.0,38750.0,39150.0,38650.0,2270000.0,0.52,18129.0,18064.0,18226.0,17837.0,814680.0,0.36,61000.0,59900.0,61400.0,59700.0,2840000.0,1.84,13261.0,13261.0,13367.0,13182.0,1970000.0,0.0,63700.0,64000.0,65700.0,63700.0,1240000.0,0.16,121600.0,121000.0,121900.0,120500.0,526400.0,-0.65,1301.44,1295.71,1306.45,1294.34,103560.0,0.25,70366.1,70738.9,71204.9,70366.1,1660000.0,-0.66,19186.5,18975.3,19186.5,18794.3,12680000.0,1.44,27700.0,28100.0,28400.0,27700.0,2060000.0,-2.46
2022-09-05,69941.0,71126.0,71380.0,69856.0,1830000.0,-1.67,20466.0,20507.0,20674.0,20424.0,2650000.0,-0.61,89788.0,89590.0,92269.0,89590.0,150700.0,-1.63,35052.0,35496.0,35540.0,34830.0,905800.0,-1.25,25013.1,25281.6,25371.1,24968.4,1960000.0,-1.06,91972.0,90791.0,93061.0,90428.0,2610000.0,1.81,54287.0,54475.9,54601.8,54098.0,1550000.0,-0.46,80386.3,80317.2,81145.9,79902.9,410360.0,-0.6,25518.0,25567.0,26638.0,25518.0,2620000.0,-0.57,17423.0,17522.0,17621.0,17192.0,1900000.0,-1.12,18106.1,17462.1,18257.6,17462.1,34690000.0,3.91,10639.0,10639.0,10808.0,10538.0,5180000.0,-0.32,12811.3,12865.5,12974.1,12784.1,11140000.0,-0.63,115500.0,113500.0,115800.0,113100.0,556800.0,0.87,71811.0,73198.0,73198.0,71811.0,2690000.0,-2.03,38010.0,38191.0,38645.0,38009.6,1260000.0,-0.71,89154.0,89106.0,89201.0,88253.0,211800.0,0.05,11385.4,11495.9,11495.9,11385.4,7180000.0,-0.96,26609.0,26692.0,26692.0,26193.0,1390000.0,-0.78,22802.3,23187.1,23379.5,22802.3,10160000.0,-1.25,24700.0,24700.0,24850.0,24600.0,5290000.0,-0.4,38600.0,38850.0,38900.0,38550.0,2790000.0,-0.9,18129.0,18452.0,18452.0,17967.0,2540000.0,0.0,61000.0,61200.0,61800.0,61000.0,1530000.0,0.0,13022.0,13261.0,13341.0,13022.0,2470000.0,-1.8,64000.0,64800.0,65200.0,64000.0,1310000.0,0.47,120000.0,121500.0,121500.0,119500.0,554600.0,-1.32,1298.15,1300.5,1305.62,1294.44,110010.0,-0.25,72230.1,70366.1,72509.7,70366.1,3170000.0,2.65,18884.8,19126.2,19186.5,18854.6,17900000.0,-1.57,27550.0,27750.0,28000.0,27550.0,1470000.0,-0.54
2022-09-06,70025.0,69941.0,71126.0,69517.0,1210000.0,0.12,20591.0,20466.0,20633.0,20424.0,2770000.0,0.61,88201.0,90086.0,90086.0,88201.0,175500.0,-1.77,35540.0,35052.0,35984.0,35008.0,2009999.9999999998,1.39,25281.6,24968.4,25639.5,24968.4,3380000.0,1.07,91336.0,92970.0,93969.0,91245.0,3950000.0,-0.69,54035.0,54161.0,54412.9,54035.0,1780000.0,-0.46,80455.3,81145.9,81353.1,80386.3,311780.0,0.09,25226.0,25713.0,26005.0,25080.0,2680000.0,-1.15,17621.0,17423.0,17720.0,17291.0,2900000.0,1.14,17840.9,18181.8,18333.3,17840.9,20240000.0,-1.46,10740.0,10605.0,10842.0,10572.0,7250000.0,0.95,12838.4,12811.3,12974.1,12784.1,12030000.0,0.21,115000.0,115500.0,116600.0,114200.0,337200.0,-0.43,72207.0,71910.0,72603.0,71712.0,2600000.0,0.55,37647.0,38372.0,38372.0,37646.7,1500000.0,-0.96,89438.0,89154.0,90434.0,89059.0,207000.0,0.32,11422.3,11422.3,11569.6,11348.6,12380000.0,0.32,26609.0,26567.0,26650.0,26442.0,1860000.0,0.0,22850.4,22946.6,23235.2,22609.8,11030000.0,0.21,24700.0,24700.0,25050.0,24650.0,6310000.0,0.0,38650.0,38550.0,39000.0,38550.0,2340000.0,0.13,18129.0,18226.0,18226.0,17902.0,1880000.0,0.0,61100.0,61200.0,61500.0,61000.0,1290000.0,0.16,13049.0,13022.0,13155.0,12943.0,3210000.0,0.2,63300.0,64100.0,64800.0,63100.0,1340000.0,-1.09,119700.0,120000.0,120000.0,118100.0,513000.0,-0.25,1299.06,1298.74,1305.9,1296.58,121910.0,0.07,72509.7,72230.1,73628.1,72043.7,2650000.0,0.39,18945.1,18884.8,19186.5,18794.3,17360000.0,0.32,28050.0,27600.0,28050.0,27450.0,1800000.0,1.81
2022-09-07,67739.0,69433.0,69856.0,67570.0,2710000.0,-3.26,20299.0,20466.0,20549.0,20299.0,3700000.0,-1.42,87209.0,87506.0,87804.0,83339.0,500400.0,-1.12,33543.0,35407.0,35407.0,33543.0,3390000.0,-5.62,24476.1,25281.6,25415.8,24476.1,4760000.0,-3.19,85616.0,91336.0,91427.0,85616.0,4560000.0,-6.26,52901.4,53846.1,54098.0,52901.4,3400000.0,-2.1,77347.6,80110.0,80110.0,77347.6,1070000.0,-3.86,25128.0,25323.0,26200.0,25128.0,5220000.0,-0.39,17225.0,17654.0,17984.0,17225.0,6540000.0,-2.25,17424.2,17840.9,18030.3,17424.2,33030000.0,-2.34,10504.0,10740.0,10808.0,10504.0,7920000.0,-2.2,12485.5,12865.5,12919.8,12485.5,30390000.0,-2.75,112000.0,114800.0,115400.0,112000.0,836300.0,-2.61,70028.0,71910.0,72108.0,69929.0,5670000.0,-3.02,36286.0,37601.0,37601.0,36286.0,2460000.0,-3.62,89154.0,89438.0,89628.0,87873.0,256800.0,-0.32,10795.9,11459.1,11459.1,10795.9,23880000.0,-5.48,26609.0,26567.0,26609.0,26276.0,1940000.0,0.0,21695.8,22802.3,23042.8,21695.8,23210000.0,-5.05,24350.0,24700.0,25450.0,24350.0,22420000.0,-1.42,37550.0,38650.0,38700.0,37550.0,4270000.0,-2.85,17675.0,17999.0,18064.0,17675.0,2440000.0,-2.5,59500.0,61000.0,61100.0,59500.0,1850000.0,-2.62,12996.0,13049.0,13447.0,12996.0,4820000.0,-0.41,62500.0,63300.0,63400.0,62500.0,1350000.0,-1.26,113900.0,119200.0,119200.0,113900.0,940300.0,-4.85,1268.95,1297.31,1298.17,1268.95,187240.0,-2.32,70552.5,72509.7,72509.7,70552.5,2920000.0,-2.7,18281.5,18945.1,18945.1,18281.5,27900000.0,-3.5,27650.0,27900.0,28250.0,27600.0,1880000.0,-1.43
2022-09-08,66046.0,68501.0,68501.0,66046.0,1270000.0,-2.5,20048.0,20382.0,20424.0,20048.0,2390000.0,-1.24,87308.0,87308.0,88002.0,85820.0,114200.0,0.11,32567.0,33632.0,34031.0,32478.0,2470000.0,-2.91,24028.7,24610.4,24699.9,24028.7,4090000.0,-1.83,87886.0,87160.0,88794.0,85889.0,3560000.0,2.65,53090.4,52964.4,53531.2,52775.5,1730000.0,0.36,77209.5,78038.2,78383.5,76380.8,397380.0,-0.18,24349.0,25177.0,25421.0,24349.0,2270000.0,-3.1,16829.0,17819.0,17819.0,16829.0,2760000.0,-2.3,17500.0,17575.8,17765.1,17348.5,26880000.0,0.43,9930.0,10538.0,10572.0,9862.0,8640000.0,-5.46,12377.0,12539.8,12621.3,12349.8,13900000.0,-0.87,115000.0,113500.0,115000.0,112000.0,484100.0,2.68,70820.0,70820.0,71613.0,69830.0,3750000.0,1.13,36105.0,36467.0,36649.0,36013.9,1170000.0,-0.5,90908.0,89628.0,91572.0,89154.0,336400.0,1.97,10316.9,10906.4,10980.1,10316.9,20540000.0,-4.44,26567.0,26609.0,26609.0,26318.0,1530000.0,-0.16,21214.8,22080.7,22128.8,21214.8,15980000.0,-2.22,23900.0,24700.0,24700.0,23900.0,10360000.0,-1.85,37400.0,37750.0,37900.0,37350.0,2470000.0,-0.4,17416.0,17708.0,17740.0,17416.0,1960000.0,-1.47,59600.0,59600.0,59800.0,59300.0,1640000.0,0.17,12519.0,13102.0,13155.0,12519.0,3010000.0,-3.67,62900.0,63300.0,63600.0,62400.0,841200.0,0.64,115000.0,113900.0,115000.0,113800.0,560100.0,0.97,1265.57,1277.63,1279.34,1265.57,124240.0,-0.27,70552.5,70832.1,71298.1,70086.5,1350000.0,0.0,18040.1,18311.6,18402.1,18040.1,15980000.0,-1.32,27400.0,27650.0,27950.0,27400.0,1030000.0,-0.9
2022-09-09,66723.0,66469.0,67146.0,66215.0,1220000.0,1.03,20048.0,20215.0,20215.0,19839.0,2560000.0,0.0,89094.0,87308.0,91276.0,87308.0,203400.0,2.05,32833.0,32567.0,32922.0,32079.0,1250000.0,0.82,24028.7,24118.2,24341.9,23581.2,2029999.9999999998,0.0,89429.0,87614.0,89429.0,86161.0,2590000.0,1.76,53090.4,53279.3,53531.2,53090.4,1740000.0,0.0,78728.8,77969.2,78728.8,77071.4,419440.0,1.97,24690.0,24544.0,24690.0,22645.0,3550000.0,1.4,17027.0,17159.0,17159.0,16499.0,2380000.0,1.18,18030.3,17689.4,18030.3,17500.0,34380000.0,3.03,9930.0,10031.0,10065.0,9558.0,8240000.0,0.0,12322.7,12458.4,12458.4,12078.4,15100000.0,-0.44,116100.0,115500.0,117000.0,114400.0,539300.0,0.96,71316.0,71316.0,71712.0,70127.0,2780000.0,0.7,36467.0,36286.0,36467.0,36013.9,650000.0,1.0,91904.0,91288.0,92710.0,90908.0,453600.0,1.1,10538.0,10501.1,10538.0,10243.2,10890000.0,2.14,26526.0,26567.0,26567.0,26318.0,1710000.0,-0.15,21359.1,21166.7,21359.1,20493.2,33439999.999999996,0.68,23750.0,24000.0,24050.0,22650.0,21140000.0,-0.63,37650.0,37700.0,37700.0,37000.0,2950000.0,0.67,17481.0,17675.0,17675.0,17222.0,1300000.0,0.37,59900.0,59800.0,60200.0,59500.0,1440000.0,0.5,12519.0,12598.0,12625.0,11829.0,6670000.0,0.0,64400.0,63200.0,64400.0,62900.0,1190000.0,2.38,118000.0,115000.0,118100.0,115000.0,381000.0,2.61,1275.64,1273.37,1275.64,1259.35,161750.0,0.8,70738.9,70738.9,71298.1,70366.1,1190000.0,0.26,18402.1,18251.3,18583.1,18040.1,26490000.0,2.01,27500.0,27800.0,27800.0,27200.0,1270000.0,0.36
2022-09-12,66977.0,67401.0,67485.0,66723.0,827650.0,0.38,19839.0,20048.0,20215.0,19839.0,1600000.0,-1.04,89391.0,89590.0,90284.0,88300.0,141700.0,0.33,32745.0,32833.0,33277.0,32656.0,1060000.0,-0.27,24207.7,24162.9,24386.7,24162.9,1790000.0,0.74,91972.0,89793.0,92880.0,89429.0,4099999.9999999995,2.84,53279.3,53594.2,53657.2,53090.4,1090000.0,0.36,78521.6,78728.8,79695.7,78383.5,459280.0,-0.26,24349.0,24934.0,25031.0,24203.0,1440000.0,-1.38,16928.0,17423.0,17423.0,16928.0,1530000.0,-0.58,18030.3,18106.1,18409.1,18030.3,34550000.0,0.0,9997.0,10065.0,10065.0,9964.0,2600000.0,0.67,12268.4,12485.5,12485.5,12268.4,5260000.0,-0.44,115000.0,116100.0,116500.0,114500.0,327700.0,-0.95,73297.0,71514.0,74683.0,71415.0,7350000.0,2.78,36513.0,36558.0,37193.0,36512.8,467200.0,0.13,92473.0,91904.0,93801.0,91904.0,455000.0,0.62,10501.1,10611.6,10722.2,10501.1,7450000.0,-0.35,26193.0,26526.0,26526.0,26193.0,1520000.0,-1.26,21022.3,21647.7,21647.7,21022.3,12000000.0,-1.58,23100.0,23750.0,23900.0,23100.0,5730000.0,-2.74,37500.0,37650.0,37800.0,37450.0,1290000.0,-0.4,17449.0,17481.0,17546.0,17352.0,1140000.0,-0.18,61400.0,60100.0,61800.0,60100.0,3870000.0,2.5,12386.0,12625.0,12704.0,12174.0,2450000.0,-1.06,64000.0,64900.0,64900.0,63800.0,552900.0,-0.62,117500.0,118000.0,118000.0,116300.0,394400.0,-0.42,1275.6,1281.62,1285.17,1275.45,100040.0,0.0,70179.7,70832.1,71018.5,70179.7,1390000.0,-0.79,18372.0,18522.8,18794.3,18341.8,11640000.0,-0.16,28750.0,27650.0,28800.0,27650.0,1870000.0,4.55
2022-09-13,66554.0,67231.0,67231.0,66554.0,1400000.0,-0.63,19881.0,19964.0,20048.0,19714.0,1690000.0,0.21,90284.0,89292.0,90284.0,86812.0,233700.0,1.0,32656.0,32745.0,33055.0,32523.0,946820.0,-0.27,24610.4,24252.4,24744.6,24207.7,2690000.0,1.66,92880.0,92607.0,93515.0,91427.0,3870000.0,0.99,53279.3,53531.2,53720.2,53090.4,1590000.0,0.0,78867.0,78452.6,79281.3,77900.1,310770.0,0.44,24398.0,24154.0,24447.0,23911.0,1510000.0,0.2,17093.0,17159.0,17159.0,16829.0,1070000.0,0.97,17954.5,17992.4,18181.8,17803.0,19380000.0,-0.42,10065.0,9997.0,10099.0,9896.0,2300000.0,0.68,12241.3,12295.5,12349.8,12214.1,9020000.0,-0.22,114000.0,114500.0,116400.0,114000.0,542200.0,-0.87,73396.0,73297.0,73693.0,72603.0,1960000.0,0.14,36377.0,36649.0,36740.0,36286.0,538200.0,-0.37,90576.0,92473.0,93279.0,90576.0,326200.0,-2.05,10611.6,10501.1,10611.6,10464.3,8330000.0,1.05,26193.0,26234.0,26234.0,25943.0,1550000.0,0.0,20829.9,21022.3,21214.8,20397.0,18970000.0,-0.92,23050.0,23000.0,23450.0,23000.0,6530000.0,-0.22,37300.0,37400.0,37600.0,37300.0,1690000.0,-0.53,17384.0,17546.0,17546.0,17319.0,1070000.0,-0.37,60700.0,61500.0,61500.0,60700.0,2250000.0,-1.14,12386.0,12412.0,12492.0,12200.0,1740000.0,0.0,64100.0,64000.0,64300.0,63600.0,1060000.0,0.16,117400.0,118000.0,118000.0,117000.0,475000.0,-0.09,1272.48,1277.48,1279.55,1271.22,94070.0,-0.24,70552.5,70086.5,70832.1,70086.5,1560000.0,0.53,18402.1,18372.0,18522.8,18311.6,10130000.0,0.16,28350.0,28850.0,29200.0,28350.0,1870000.0,-1.39
2022-09-14,66300.0,65368.0,67316.0,65199.0,1280000.0,-0.38,19630.0,19630.0,19714.0,19505.0,2420000.0,-1.26,90780.0,88102.0,90780.0,88102.0,169200.0,0.55,32390.0,31946.0,32390.0,31902.0,1050000.0,-0.81,24162.9,24162.9,24341.9,24073.4,2360000.0,-1.82,92153.0,90791.0,92335.0,89883.0,3080000.0,-0.78,52901.4,52586.6,53216.3,52586.6,1990000.0,-0.71,77692.9,77554.8,78521.6,77209.5,399770.0,-1.49,24349.0,23716.0,24349.0,23716.0,1840000.0,-0.2,16631.0,16631.0,16796.0,16565.0,2780000.0,-2.7,17954.5,17613.6,18030.3,17613.6,35680000.0,0.0,10065.0,9761.0,10133.0,9761.0,3920000.0,0.0,12159.8,11969.8,12187.0,11942.7,11920000.0,-0.67,112000.0,114000.0,114000.0,112000.0,554500.0,-1.75,72999.0,72009.0,73198.0,71910.0,3700000.0,-0.54,35742.0,35742.0,36105.0,35560.3,1070000.0,-1.75,87257.0,90102.0,90102.0,87257.0,474800.0,-3.66,10427.4,10316.9,10501.1,10316.9,11400000.0,-1.74,26110.0,26151.0,26151.0,25860.0,1620000.0,-0.32,21118.6,20204.5,21311.0,20204.5,25850000.0,1.39,23050.0,22650.0,23050.0,22500.0,10170000.0,0.0,36800.0,36500.0,37000.0,36500.0,2790000.0,-1.34,17190.0,17157.0,17352.0,16996.0,1330000.0,-1.12,60000.0,59800.0,60300.0,59700.0,1780000.0,-1.15,12280.0,12147.0,12280.0,12015.0,2160000.0,-0.86,63400.0,63500.0,63700.0,62100.0,711000.0,-1.09,116200.0,115300.0,116500.0,115300.0,480200.0,-1.02,1260.88,1254.44,1262.8,1250.98,142290.0,-0.91,68968.1,69806.9,69900.1,68781.7,2040000.0,-2.25,18281.5,17979.8,18281.5,17979.8,22850000.0,-0.66,28500.0,28350.0,28700.0,27950.0,1330000.0,0.53
2022-09-15,67062.0,66469.0,67146.0,66130.0,722650.0,1.15,19672.0,19714.0,19714.0,19588.0,1820000.0,0.21,97130.0,90681.0,97130.0,89987.0,421200.0,6.99,31724.0,32390.0,32656.0,31635.0,2190000.0,-2.06,24073.4,24162.9,24431.4,24073.4,1420000.0,-0.37,90882.0,93061.0,93424.0,90882.0,3480000.0,-1.38,52712.5,53216.3,53216.3,52712.5,1190000.0,-0.36,77209.5,78728.8,78867.0,76795.1,714070.0,-0.62,24836.0,24544.0,25274.0,24154.0,2670000.0,2.0,16598.0,17027.0,17027.0,16532.0,1450000.0,-0.2,17878.8,18106.1,18106.1,17765.1,18120000.0,-0.42,9997.0,10099.0,10133.0,9964.0,1850000.0,-0.68,12024.1,12187.0,12241.3,11969.8,6260000.0,-1.12,112000.0,114200.0,114500.0,111000.0,538400.0,0.0,73198.0,72999.0,74089.0,72702.0,3180000.0,0.27,35651.0,35878.0,36105.0,35651.0,724000.0,-0.25,87873.0,87494.0,89154.0,86782.0,399600.0,0.71,10390.6,10501.1,10538.0,10390.6,6860000.0,-0.35,26151.0,26110.0,26193.0,25902.0,1740000.0,0.16,20829.9,21262.9,21262.9,20781.8,9450000.0,-1.37,23050.0,23250.0,23350.0,22800.0,8400000.0,0.0,36600.0,37000.0,37050.0,36600.0,1610000.0,-0.54,17190.0,17255.0,17708.0,17157.0,1110000.0,0.0,60500.0,60000.0,60500.0,59800.0,1910000.0,0.83,12200.0,12359.0,12359.0,12200.0,1100000.0,-0.65,63900.0,63500.0,64000.0,62800.0,851300.0,0.79,116000.0,116000.0,116500.0,115000.0,678500.0,-0.17,1262.82,1267.24,1269.54,1260.51,101060.0,0.15,69434.1,69061.3,70086.5,69061.3,1210000.0,0.68,18281.5,18372.0,18553.0,18281.5,13910000.0,0.0,28850.0,28600.0,29000.0,28300.0,1090000.0,1.23
2022-09-16,67739.0,67146.0,67739.0,66469.0,1790000.0,1.01,19338.0,19630.0,19714.0,19296.0,2440000.0,-1.7,97229.0,96733.0,99114.0,96733.0,246200.0,0.1,31502.0,31946.0,32124.0,31502.0,1100000.0,-0.7,23447.0,23805.0,24073.4,23447.0,2220000.0,-2.6,88522.0,90791.0,92153.0,88522.0,5750000.0,-2.6,51956.8,52712.5,52838.5,51956.8,2069999.9999999998,-1.43,76657.0,76657.0,78038.2,76311.7,628850.0,-0.72,23960.0,24739.0,24739.0,23960.0,1710000.0,-3.53,16499.0,16697.0,16829.0,16499.0,1420000.0,-0.6,17424.2,17727.3,17878.8,17424.2,36310000.0,-2.54,9592.0,9964.0,9997.0,9592.0,4510000.0,-4.05,11834.1,12078.4,12132.7,11807.0,12250000.0,-1.58,112800.0,111800.0,112800.0,109800.0,1710000.0,0.71,71316.0,72702.0,72999.0,70721.0,4280000.0,-2.57,35515.0,35651.0,35832.0,35378.9,692900.0,-0.38,87873.0,89580.0,89580.0,86782.0,378200.0,0.0,10095.8,10390.6,10464.3,10022.1,11140000.0,-2.84,26193.0,26110.0,26193.0,25985.0,1670000.0,0.16,20348.9,20685.6,20878.0,20252.6,19470000.0,-2.31,22450.0,22950.0,23000.0,22450.0,16350000.000000002,-2.6,36000.0,36400.0,36650.0,36000.0,2190000.0,-1.64,17028.0,17157.0,17384.0,17028.0,1200000.0,-0.94,59600.0,60000.0,61100.0,59600.0,2370000.0,-1.49,12068.0,12147.0,12200.0,11855.0,2320000.0,-1.09,62500.0,63200.0,64500.0,62500.0,1680000.0,-2.19,115700.0,116000.0,116000.0,115000.0,2150000.0,-0.26,1252.78,1259.9,1263.97,1248.13,155330.0,-0.8,70832.1,69620.5,70832.1,69340.9,2310000.0,2.01,18432.3,18341.8,18824.5,18341.8,25420000.0,0.82,29850.0,28850.0,29850.0,28200.0,2870000.0,3.47
2022-09-19,66723.0,66892.0,67909.0,66046.0,1110000.0,-1.5,19087.0,19338.0,19380.0,18962.0,2940000.0,-1.3,96535.0,97229.0,100999.0,92269.0,283000.0,-0.71,30349.0,31458.0,31458.0,30260.0,1440000.0,-3.66,22820.5,23223.3,23402.2,22596.8,2620000.0,-2.67,85344.0,88975.0,89339.0,85344.0,4320000.0,-3.59,52334.6,51956.8,52649.5,51578.9,2710000.0,0.73,74585.2,76657.0,77900.1,74585.2,631870.0,-2.7,22304.0,23960.0,23960.0,22304.0,3150000.0,-6.91,16169.0,16697.0,16697.0,16037.0,1920000.0,-2.0,17159.1,17500.0,17613.6,17007.6,36270000.0,-1.52,9221.0,9592.0,9660.0,9221.0,4080000.0,-3.87,11399.8,11779.8,11834.1,11399.8,14510000.0,-3.67,112500.0,111000.0,113500.0,111000.0,548800.0,-0.27,69830.0,71316.0,72108.0,68443.0,4170000.0,-2.08,34472.0,35515.0,35787.0,34381.0,1120000.0,-2.94,87873.0,87873.0,88916.0,87683.0,294600.0,0.0,9580.0,10095.8,10169.5,9580.0,15870000.0,-5.11,26110.0,26193.0,26193.0,25943.0,1740000.0,-0.32,19146.2,20348.9,20348.9,19146.2,22690000.0,-5.91,21600.0,22600.0,22650.0,21600.0,10740000.0,-3.79,35050.0,36000.0,36000.0,34850.0,3780000.0,-2.64,16186.0,17028.0,17028.0,15992.0,2000000.0,-4.94,58400.0,59600.0,59800.0,58400.0,1940000.0,-2.01,11696.0,11776.0,11988.0,11325.0,4099999.9999999995,-3.08,62900.0,62500.0,63300.0,62100.0,786000.0,0.64,115000.0,116100.0,116100.0,114500.0,330500.0,-0.61,1229.88,1251.43,1253.45,1225.18,152500.0,-1.83,70086.5,70459.3,70552.5,69806.9,1420000.0,-1.05,18040.1,18522.8,18703.8,17979.8,22450000.0,-2.13,29100.0,29250.0,29350.0,28800.0,1600000.0,-2.51
