Ngày,VCB_Lần cuối,PC1,PC2,PC3,Cluster
2021-05-11,75793.0,0.12916063313261422,6.1703385664093595,-2.56549271408793,5
2021-05-12,75329.0,0.2945874171997136,6.066879880339938,-2.6877004297020757,5
2021-05-13,74942.0,0.6474468242634565,5.95701513304117,-2.8478240176421394,5
2021-05-14,75019.0,0.6947720720358576,6.0864700469539805,-2.8944338768558087,5
2021-05-17,74322.0,1.0046790068405347,6.427142962733277,-2.805368820545532,5
2021-05-18,73238.0,0.7475173476067797,6.182343151048589,-2.5355023083123887,5
2021-05-19,72851.0,1.0508824680681952,5.924618654512053,-2.6572418922782566,5
2021-05-20,76645.0,1.587404972455094,6.035433013492139,-2.7273783865935526,1
2021-05-21,74942.0,1.9104919155230267,6.306039908162519,-2.601325301593675,1
2021-05-24,75406.0,2.078581343848761,6.597703631277116,-2.8481179894596087,1
2021-05-25,77264.0,2.209519837848383,6.865244225879061,-2.7723491979702533,1
2021-05-26,77729.0,2.7504862115974014,7.126808248638846,-2.696384632028529,1
2021-05-27,76413.0,2.842744207057403,7.042356178858368,-2.36977661996968,1
2021-05-28,77109.0,2.968228835925215,7.398522875325765,-2.8418130372632615,1
2021-05-31,76335.0,4.1144857181934285,7.249943061361785,-3.2490142827414794,1
2021-06-01,80284.0,4.7177216254761145,7.260794604649443,-2.6048609592620267,1
2021-06-02,82064.0,4.712591242722609,7.352547078639711,-2.468182856221792,1
2021-06-03,82606.0,5.7096314049555215,7.373475603666988,-2.8532859133040565,1
2021-06-04,81213.0,5.992520847444325,7.843641430187921,-2.9316892506463663,1
2021-06-07,79742.0,5.725581726124819,8.163688635212932,-2.291361285420847,1
2021-06-08,77419.0,4.565463268509234,7.804966474827593,-2.4836633468711353,1
2021-06-09,78967.0,4.039485189216008,7.4142503985247785,-1.9614829561496776,1
2021-06-10,78813.0,3.9165799774020025,7.296842754650512,-1.9777330884442745,1
2021-06-11,79587.0,4.295895476892821,7.660629080486706,-2.1710494542475947,1
2021-06-14,78967.0,4.912029946367407,8.0436712338327,-1.7278060516202747,1
2021-06-15,79587.0,5.063626955990412,8.304556210493098,-1.6594997659580761,1
2021-06-16,80516.0,4.636633141834516,8.087653581459554,-1.8885916263617943,1
2021-06-17,80671.0,4.161434682818574,7.557693160331806,-1.674586082288006,1
2021-06-18,84000.0,4.679481465915837,7.927019838006684,-1.6771480311840359,1
2021-06-21,82529.0,4.759424140824307,7.774089945849765,-1.5225433299530255,1
2021-06-22,83303.0,4.826038187865012,7.704087914447618,-1.2337796393738873,1
2021-06-23,84929.0,5.09106599338971,7.690277148274311,-1.206946464508349,1
2021-06-24,85703.0,5.024825909352353,7.686265518310861,-1.0666245219725135,1
2021-06-25,87174.0,5.0234911009993715,7.682851905781395,-0.9793841841229259,1
2021-06-28,87174.0,5.954327661850895,8.004501418055954,-1.839485566178539,1
2021-06-29,88258.0,6.18548731416482,8.297938490497952,-1.8140544946957795,1
2021-06-30,90116.0,5.904041690068189,8.185136187143467,-1.212941877589378,1
2021-07-01,90116.0,6.249919135175081,8.491983156612855,-1.3432869028127372,1
2021-07-02,88954.0,6.62473189499072,8.695115446435178,-1.4746955854346442,1
2021-07-05,87948.0,7.1129365846274695,8.546577039993988,-1.8266159473253527,1
2021-07-06,86709.0,6.640964421396054,8.046893851486452,-1.8141293469184883,1
2021-07-07,87793.0,6.06366811890634,7.81905038473619,-2.1752345408827143,1
2021-07-08,85935.0,6.228003556775361,7.824848988562663,-0.895083894468976,1
2021-07-09,85006.0,6.093066432355015,7.519360526763532,-1.3124313477492562,1
2021-07-12,82916.0,5.469173751576878,6.800547003770765,-2.298899063479835,1
2021-07-13,80051.0,3.758497675926109,6.091267163776137,-0.4794128452481021,1
2021-07-14,78813.0,3.5286205824618504,6.1127637452927654,-1.0294306561799873,1
2021-07-15,79355.0,3.078790469011107,6.243914112766899,-1.1274357218825055,1
2021-07-16,79355.0,3.6720054583435555,6.543882909248737,-0.47165750849588506,1
2021-07-19,75096.0,2.7820947116711747,5.840777179846889,-1.3235847400342304,1
2021-07-20,77574.0,2.2387346142118356,5.78581993373201,-1.3959883863331644,1
2021-07-21,76645.0,2.755808987520811,6.152399810467284,-0.5807524639401531,1
2021-07-22,77651.0,2.702884412623966,6.450134623286748,-0.6507169037737448,1
2021-07-23,75096.0,3.2493442048896353,6.730290968027737,-0.7963699136171722,1
2021-07-26,74322.0,2.341853097908364,5.991295629032964,-0.6957794040985064,1
2021-07-27,73548.0,2.7275692642162785,6.416713230524982,-0.9454338359134105,1
2021-07-28,75096.0,2.5294654432846877,6.34278956405766,-0.22775228559499838,1
2021-07-29,75793.0,3.0852878096146372,6.466238597372641,-0.5739215996697185,1
2021-07-30,75871.0,3.894940552276805,6.637491855225077,-0.9368858640545394,1
2021-08-02,75096.0,4.113920304079369,6.758093151771448,-0.5686434178922154,1
2021-08-03,76490.0,4.397257006847924,7.015472683071253,-0.7823891616291653,1
2021-08-04,76258.0,4.433851808949176,7.506719028381893,-0.5231080917925827,1
2021-08-05,76955.0,4.657904226125941,7.402759483302932,-0.8598690756504745,1
2021-08-06,75948.0,4.961951486709151,7.428122579617951,-0.7669842271026839,1
2021-08-09,76103.0,4.811568787526392,7.637412770090568,-0.557701947728162,1
2021-08-10,76645.0,5.4462836869819204,7.9278148741444,-0.606169215105169,1
2021-08-11,77806.0,5.406354463222002,7.6761927693296474,-0.9687186520845947,1
2021-08-12,77342.0,4.85173032417932,7.666657980198929,-0.918898549455559,1
2021-08-13,77109.0,4.705779019468828,7.633646865236762,-0.6146602754312974,1
2021-08-16,77884.0,5.5572034033085975,7.821505660881734,-1.3200720832688313,1
2021-08-17,78193.0,5.869102782913412,7.733530176303587,-1.0690575695047235,1
2021-08-18,78193.0,5.63833636256309,7.316877692622004,-0.5955810339203171,1
2021-08-19,79587.0,5.706194886829302,7.483171797823959,-1.0737744480218305,1
2021-08-20,77496.0,5.580291739127092,7.279372353461007,-2.104207723383003,1
2021-08-23,75329.0,4.204163701400652,6.446333767038452,-1.5247236916581424,1
2021-08-24,75096.0,3.471668657063431,6.264888874967489,-0.9193809359031543,1
2021-08-25,75484.0,3.3298303469925568,6.358686937023962,-0.22665501019641718,1
2021-08-26,74942.0,3.364470885614851,6.559105587254529,-0.10422067384422125,1
2021-08-27,75716.0,3.035170028895106,6.519971303293726,-0.406325990406678,1
2021-08-30,76877.0,3.4778072391303456,6.75810412376417,-0.10458777316622665,1
2021-08-31,76955.0,3.781039630045997,6.823784473277034,-0.023437352353115462,1
2021-09-01,76955.0,3.721987983239246,6.672863456306004,0.05833733454410234,1
2021-09-06,77419.0,3.901566803716295,7.065940295106224,-0.3419481559126362,1
2021-09-07,77419.0,4.057605774804217,6.9792116206144925,-0.19769807000200784,1
2021-09-08,77187.0,4.040094093801982,6.887046878745884,0.02651347874165402,1
2021-09-09,76877.0,4.19106965582029,6.8738522272689995,-0.027523308686969505,1
2021-09-10,76800.0,4.3593191641188715,6.991567458536807,0.252574931986417,1
2021-09-13,75948.0,4.266132989271481,7.1130777525692785,0.1652440609265111,1
2021-09-14,76103.0,3.790408462052939,7.174549799310319,0.44784283856829893,1
2021-09-15,75174.0,3.5118127850518963,7.324157114690437,1.0265371109827435,1
2021-09-16,75948.0,4.11893856910861,7.375749074135285,1.3163632919971948,1
2021-09-17,75251.0,4.659548366381013,7.53236346803397,0.6165336228531928,1
2021-09-20,77109.0,4.750331337570418,7.711210353566934,0.6491618144126913,1
2021-09-21,75871.0,4.367935054708004,7.089971889409671,0.5783766043475411,1
2021-09-22,77032.0,4.268074581449221,7.071336085708363,0.995761157383293,1
2021-09-23,77032.0,4.523539763541095,7.375033858800482,1.2837265577713215,1
2021-09-24,77032.0,4.383616872200593,7.626539051139207,1.3352591738362083,1
2021-09-27,75871.0,4.262692797110822,7.258232410494311,0.8237590171129093,1
2021-09-28,76800.0,3.7844109820029312,7.164657262138208,1.02072365243259,1
2021-09-29,76258.0,3.9269024016990293,7.44057365691403,1.5525420288661564,1
2021-09-30,75251.0,3.8555982664699946,7.471750556389966,1.5876161227184937,1
2021-10-01,74245.0,3.8412184842569825,7.506363750525079,1.5758066432917752,1
2021-10-04,73238.0,3.7849781295949656,7.517673967249784,1.5845690370076237,1
2021-10-05,74013.0,3.84730199404323,7.661752972562967,1.9204910112563505,1
2021-10-06,74013.0,4.154892889272922,7.862454757838045,1.9907767874387783,1
2021-10-07,74942.0,4.09533006583489,8.046480185836964,2.0329119787803744,1
2021-10-08,75096.0,4.412563177601679,8.050327338311984,1.7045943782199242,1
2021-10-11,75484.0,5.117796603190979,8.4266059411044,1.7114329993313526,1
2021-10-12,75096.0,5.470681691810922,8.672314962258817,2.12579564788223,1
2021-10-13,75096.0,5.266986919162284,8.533470902959133,1.9785991395073812,1
2021-10-14,74864.0,5.330295131025001,8.464866719024954,2.1337270228067373,1
2021-10-15,74709.0,5.264392031130869,8.608227062465648,2.3251855718960015,1
2021-10-18,74322.0,5.438850766793991,8.588370093912161,2.443620148126849,1
2021-10-19,74632.0,5.349283355717942,8.64194695349391,2.5470141449870813,1
2021-10-20,73548.0,5.330327003513079,8.608111769626905,2.211619195865658,1
2021-10-21,72774.0,5.100829458441812,8.48142555293585,2.439244155494763,1
2021-10-22,73006.0,4.910634612464036,8.271121897484296,2.537733769340804,1
2021-10-25,72851.0,5.0668768490227505,8.4123793661795,1.9296006721969368,1
2021-10-26,72774.0,4.525164152674789,8.117093062484761,2.458972765713005,1
2021-10-27,74400.0,5.6125562298588445,8.461510862042461,2.2287760372158427,1
2021-10-28,75793.0,5.96669546664765,8.92104105394738,2.80081644482504,1
2021-10-29,75871.0,6.3944026980604,8.984724577658811,3.0057662816240622,1
2021-11-01,75096.0,6.3952871823475625,9.160198734397854,2.172594416422827,1
2021-11-02,75793.0,6.3688253634965415,8.933031182904498,2.288022284418902,1
2021-11-03,76413.0,7.197397564278883,9.138949857402554,1.176804938489718,1
2021-11-04,76180.0,6.700659795017175,9.057840031230816,2.3596093969993417,1
2021-11-05,75484.0,6.870536999304856,9.064768452796176,2.6464872459271995,1
2021-11-08,76025.0,7.1828147456276925,9.106520765718582,2.437870619899555,1
2021-11-09,75174.0,7.063348859482757,9.152417005400883,2.280628456345736,1
2021-11-10,75561.0,6.884523868129646,9.239078279982024,2.396177991655025,1
2021-11-11,76103.0,6.972996500453706,8.940428364943328,1.9174955142804884,1
2021-11-12,76025.0,6.428310226679434,8.812878078894062,2.792937737050942,1
2021-11-15,75638.0,7.068710190815486,8.933425562222709,2.267083984372416,1
2021-11-16,75251.0,6.8760959017592205,8.963257296127711,2.3718513054387618,1
2021-11-17,75871.0,6.607904919637891,8.816962196204553,3.0021500305122046,1
2021-11-18,75096.0,7.035005129102294,8.820727362174418,2.267557400674069,1
2021-11-19,75174.0,7.224429709818532,8.603658775860437,0.9060766156455438,1
2021-11-22,76490.0,7.315405761407491,8.571027121151962,1.0020338899274195,1
2021-11-23,76722.0,7.236263748280645,8.943977297457701,1.9496253587178751,1
2021-11-24,81135.0,8.462564366838919,9.750085079870095,0.534912469306484,1
2021-11-25,82916.0,8.9001098576358,9.868501935617399,1.4148123465212012,1
2021-11-26,81290.0,8.936707852381149,9.67355300767242,1.7896808061945164,1
2021-11-29,78271.0,8.06750340148171,9.315500245193585,1.1964269239289724,1
2021-11-30,76567.0,8.154697156977313,9.535523285872113,0.8849419317453419,1
2021-12-01,76645.0,7.365448898256057,9.251539295025319,1.5794301042211367,1
2021-12-02,76722.0,7.469900726448047,9.479221075963817,1.8608179623612349,1
2021-12-03,75871.0,7.2190738609068426,9.129743932679183,1.2880401778993575,1
2021-12-06,73858.0,6.145427070016499,8.578862477743908,0.8244865480736256,1
2021-12-07,76025.0,5.893423931354534,8.98900483048553,1.7096242251668288,1
2021-12-08,76413.0,6.493696892657138,9.215102016678935,1.9395313836847705,1
2021-12-09,76800.0,6.686050629935025,9.338606585991371,2.4255787674870875,1
2021-12-10,77419.0,7.162289329965158,9.367854416018977,2.2314846954426257,1
2021-12-13,77109.0,7.258473368432418,9.306833220670043,2.2306714997656507,1
2021-12-14,76877.0,7.266768627401593,9.316506391113126,2.378921812433804,1
2021-12-15,77342.0,7.213232054348927,9.16095897897533,2.780796695040334,1
2021-12-16,76722.0,7.2457209031879515,9.02662143207814,2.955489877517735,1
2021-12-17,74709.0,7.828401953108496,8.942252520165344,2.1958336295531753,1
2021-12-20,77032.0,7.2656199222750795,9.352209726689491,2.8965111821599803,1
2021-12-21,76567.0,7.166979916579891,9.437048380815805,3.0148516699854655,1
2021-12-22,76900.0,7.221429127576093,9.532023642926793,2.334565566227201,1
2021-12-23,76500.0,6.736822085121266,9.035525808093421,2.7566054705729686,1
2021-12-24,78500.0,6.420137061678639,9.264190642738379,3.054325189201844,1
2021-12-27,79800.0,6.867597387450079,9.779257145082942,3.4470036024975017,1
2021-12-28,80000.0,7.493991909421245,10.039510100934551,3.554525452302834,1
2021-12-29,79500.0,7.620067582637854,9.945049025407583,3.5089001826940653,1
2021-12-30,78400.0,7.579416269815429,9.923802683571527,3.9469451556424557,1
2021-12-31,78800.0,8.187520686440154,9.922336709961508,3.121551722359773,1
2022-01-04,79000.0,8.886642278237387,10.359180716383314,3.1198858371386913,1
2022-01-05,78000.0,9.002199744301032,10.596092856725237,3.28679150100649,1
2022-01-06,79100.0,8.929184127165755,10.479125087829669,2.7559460512530496,1
2022-01-07,79800.0,8.640231148593195,10.488816054062712,3.4801959132974725,1
2022-01-10,79500.0,8.347212466753538,10.17198195123519,3.1302428366687325,1
2022-01-11,79400.0,7.737547229456878,9.667028621573255,2.940051488182719,1
2022-01-12,80000.0,8.206668733953258,9.701066228237194,2.2536745987261178,1
2022-01-13,81900.0,9.271361880746902,9.941956421940828,2.266348810586707,1
2022-01-14,83400.0,8.171884012108112,9.543917424956511,3.1693376259172052,1
2022-01-17,86200.0,8.373077351276914,9.139068885891971,2.3595218720800077,1
2022-01-18,87600.0,7.324830585349142,8.446638078125549,2.6429957362085594,1
2022-01-19,86800.0,7.2335594601893005,8.458579969373051,3.336495728874313,1
2022-01-20,87100.0,7.50865056210728,8.68612640371921,3.3101306683606024,1
2022-01-21,89200.0,8.209182528779584,8.74506823172505,3.4009240831368164,1
2022-01-24,93000.0,8.120851392392836,8.056601685937174,2.8848556968830654,1
2022-01-25,95800.0,8.290252090164005,7.9143583583657,2.9949340969227487,1
2022-01-26,94500.0,9.528127853318582,8.568081873576215,3.1222732837173113,1
2022-01-27,91000.0,9.019874463172043,8.537717267315958,3.4177784948757433,1
2022-01-28,89000.0,9.050238397127432,8.806260446742318,2.8510980809838844,1
2022-02-07,92400.0,9.672284432606563,9.323159576028806,3.4032074626120807,1
2022-02-08,92000.0,9.828665575852028,9.14871093459688,3.547196120706815,1
2022-02-09,90800.0,10.232368671048139,9.414155139103745,2.913671134143296,1
2022-02-10,91300.0,10.033109382627833,9.266899509761378,3.400301136205256,1
2022-02-11,90000.0,9.90953458344299,9.008948397768275,3.6880403709201346,1
2022-02-14,86000.0,9.570504150295633,8.579011047214806,2.9445962425898164,1
2022-02-15,87000.0,8.681822293505258,8.767783374943981,3.8852399897552212,1
2022-02-16,87000.0,8.71087362248203,9.001227185289354,4.408364859384717,1
2022-02-17,87500.0,9.019440750714203,9.01039571313036,4.5135361106237815,1
2022-02-18,87200.0,9.022784849286337,9.057642381995407,4.460125285048618,1
2022-02-21,87400.0,8.854835296771903,9.100747939761098,4.374730741116183,1
2022-02-22,86800.0,9.05872026542646,8.779733340739488,4.089555698504471,1
2022-02-23,86900.0,9.496273695237992,9.15731603316029,4.21438434740083,1
2022-02-24,85300.0,9.457066526914861,8.834471148107463,3.909482122219579,1
2022-02-25,85100.0,9.362468810674796,8.858846873610956,4.788736510537088,1
2022-02-28,84500.0,9.225269524246203,8.809930877949716,4.625822509901398,1
2022-03-01,85000.0,9.018567011795835,8.886644873531367,4.245551475041977,1
2022-03-02,85000.0,8.931009699487015,8.839493862815079,4.129216451950206,1
2022-03-03,85500.0,8.93093355562383,9.220666821051358,5.21533994910455,1
2022-03-04,84900.0,9.293316094119678,8.888341765174223,5.089992536308128,1
2022-03-07,84900.0,9.360613200264266,8.459928484549508,5.126323459477627,1
2022-03-08,81500.0,8.94739439305305,8.199028937030208,4.836308183013938,1
2022-03-09,83000.0,8.585724221779707,8.024826555912204,5.039147028760622,1
2022-03-10,83500.0,8.443021694342038,8.040522845344508,4.8337709446780055,1
2022-03-11,83800.0,7.898794655721283,7.9740527635871965,4.570968590601293,1
2022-03-14,84200.0,7.53600672597407,7.653690940708671,3.771986037792711,1
2022-03-15,81100.0,7.347015210589231,7.693219012222529,3.7702759561989074,1
2022-03-16,82500.0,7.57184165862168,7.650060344467645,4.305121386005089,1
2022-03-17,83000.0,7.660852485705619,7.705910895828022,4.278862627551395,1
2022-03-18,84200.0,8.3584495639343,7.7449264271134854,3.5718505833431213,1
2022-03-21,84900.0,7.886085020431171,6.837068774676362,4.265983619837231,1
2022-03-22,84900.0,8.325813485857669,7.173216851804821,4.23885156715742,1
2022-03-23,84900.0,8.480722549881717,6.893943096069488,4.472367210461649,1
2022-03-24,83500.0,8.23675280068923,6.6650519393860135,4.4836646489853145,1
2022-03-25,82500.0,7.984508199818515,6.472500009852803,4.408514648094038,1
2022-03-28,82400.0,7.864250682013356,6.315910932629126,3.9716759407749613,1
2022-03-29,81900.0,8.0274514697354,6.209248103365273,3.829160376356707,1
2022-03-30,82000.0,7.962611170156796,6.393012354138428,3.6535558494980793,1
2022-03-31,82100.0,8.229220735837107,6.466258428845574,3.5464442536800087,1
2022-04-01,82800.0,8.354640174777787,6.542619077267856,3.121210517890428,1
2022-04-04,82600.0,9.13021222174803,6.8209627265860675,3.6153491538886877,1
2022-04-05,70279.0,7.930094791948383,7.038577936940679,3.544920312396977,1
2022-04-06,71634.0,8.33270037552012,6.840141115211121,2.7101135569647856,1
2022-04-07,70279.0,8.530131716643517,6.6617742164879115,3.0374854054738503,1
2022-04-08,70279.0,7.876005552508094,6.3849213640098865,3.1371069110806347,1
2022-04-12,69771.0,7.167013309454786,6.078622065019248,3.2085675465168038,1
2022-04-13,69771.0,7.172791159901402,5.846584567104396,3.462687498519743,1
2022-04-14,68586.0,7.511348008940234,5.8964403648904655,3.7402628515366434,1
2022-04-15,67909.0,7.214100992683758,5.620056700053313,3.7625051973797334,1
2022-04-18,65792.0,6.65741437127657,5.228175667036494,3.881597271940736,1
2022-04-19,65792.0,6.390846430494658,4.000129202218165,4.400722144534189,1
2022-04-20,66384.0,5.634616743393297,3.741593231782014,4.378537288310049,1
2022-04-21,66384.0,5.051704566471359,3.176350322828784,3.2971669632614713,1
2022-04-22,69602.0,5.443888173904934,3.2950870042023324,3.809218813127909,1
2022-04-25,69263.0,4.6313774103148635,2.6912309420851526,3.889113991041166,1
2022-04-26,68163.0,3.210341474761043,2.2253783673584575,3.3724655940569117,0
2022-04-27,69009.0,3.6120813851612046,2.727950083224619,4.361671562590375,0
2022-04-28,69009.0,3.948775792926952,2.585788758271909,4.717952055834955,0
2022-04-29,68501.0,3.911099672565963,2.6414589893725693,4.646743371792948,0
2022-05-04,67655.0,3.57495923993222,2.542399330599509,5.034867651780751,0
2022-05-05,68586.0,3.6241278871622873,2.5163958646568845,4.907591773193096,0
2022-05-06,67231.0,3.014385143434307,2.405728522356786,4.748194859142492,0
2022-05-09,65961.0,2.047644035783939,2.0338954472993427,3.7941586500727977,0
2022-05-10,67739.0,1.0348267548785706,2.038879454605299,3.910023183089051,0
2022-05-11,67739.0,1.7598364207080295,2.1787123598558877,4.804425576597161,0
2022-05-12,65199.0,1.292394924908683,1.7043397333436028,4.355350448333429,0
2022-05-13,61812.0,0.0701975616758253,1.0019132576267018,2.9906998471702644,0
2022-05-16,62828.0,-0.7948441726969776,1.0104309586174576,3.2330499266963413,0
2022-05-17,64352.0,-0.7209697946464998,1.1280281721530587,2.945723834593388,0
2022-05-18,63844.0,0.455195774368696,1.5435563106843917,3.604150425570368,0
2022-05-19,64352.0,0.11450531848880925,1.3427635441061188,3.9668614483491726,0
2022-05-20,63760.0,0.440690245909344,1.4158765089914647,4.263055318331494,0
2022-05-23,62997.0,0.0853483516460266,1.3001369901151483,4.302464510017481,0
2022-05-24,64014.0,-0.04899146481103325,1.3182412053800006,4.044081743587092,0
2022-05-25,65199.0,0.9199368312191425,1.6483226411759555,3.5701199727344064,0
2022-05-26,64945.0,1.0858917609864929,1.8144953447798815,4.212935926673531,0
2022-05-27,65538.0,1.5414835817082142,1.9474887026698395,3.857227424974738,0
2022-05-30,66046.0,1.731415345197583,2.2615650821408084,4.025550918851007,0
2022-05-31,66808.0,1.6810119612879233,2.229156447484994,4.382795576642713,0
2022-06-01,68163.0,1.7578049247829783,2.1153759838056194,4.747735934835701,0
2022-06-02,66892.0,1.7521006741680574,2.1999786357825317,4.7838600294281495,0
2022-06-03,65622.0,1.4898663418624891,1.8401776578662092,5.029331992954333,0
2022-06-06,67485.0,1.8894589821433558,1.8765796069616452,5.348641634319718,0
2022-06-07,68586.0,1.598431454823308,1.702795961650188,5.268642017552262,0
2022-06-08,67062.0,2.167604733786925,1.8382448626602377,5.233949407191218,0
2022-06-09,65876.0,2.2401777171132813,2.0710658586783954,5.4377407431165015,0
2022-06-10,65792.0,1.999916226314137,1.807744379706803,5.059904668786279,0
2022-06-13,64691.0,0.7881089562701266,0.8734359008220767,4.464428804272854,0
2022-06-14,65199.0,-0.14148293044867358,0.44956797407368576,4.506226717862483,0
2022-06-15,64776.0,-0.061643636721174594,0.4217768341352075,4.736134995900505,0
2022-06-16,66977.0,0.35123494409975475,0.8432497959334087,5.22856552686095,0
2022-06-17,64437.0,-0.06859848253519922,0.49276982677499914,5.726132187637105,0
2022-06-20,64352.0,-0.5953457708402631,0.6188751354840788,5.610090713422308,0
2022-06-21,65792.0,-1.4475116590432013,0.44822832679723995,5.132703062138864,0
2022-06-22,64352.0,-1.4746003997679675,0.7238294553455373,4.712564269255411,0
2022-06-23,64268.0,-1.4514964533687706,0.577425903869744,5.026264394048594,0
2022-06-24,63506.0,-1.0617059088513174,0.5837170538120435,5.1963279605927255,0
2022-06-27,63421.0,-0.8614967671091419,0.8522402091431923,5.062412283905441,0
2022-06-28,64606.0,-0.32382055467326987,1.1229629918971973,4.996346459114181,0
2022-06-29,63929.0,-0.187404982219154,1.0663899691289664,5.099450986620542,0
2022-06-30,63336.0,-0.19846784547627352,1.028865229929394,5.087277655983114,0
2022-07-01,62659.0,-0.7130736479831462,0.8779063615943297,4.837504104419717,0
2022-07-04,62743.0,-0.45377859908254775,0.990080809298949,4.76330384722296,0
2022-07-05,62659.0,-0.46412579671639953,0.9270782666679238,4.123582868587245,0
2022-07-06,61643.0,-1.1234337469086697,0.4367401283096192,3.4724364779357924,0
2022-07-07,63929.0,-1.4849089416341574,0.3929808433318782,3.564862991819509,0
2022-07-08,62659.0,-1.2523599707623079,0.7208154390120523,3.905033566726387,0
2022-07-11,60965.0,-1.6326183773883538,0.38111460706130007,3.7351379351207457,0
2022-07-12,60881.0,-1.6097121974137338,0.48307958272738816,3.9681811406590355,0
2022-07-13,60796.0,-1.1638741062709588,0.45809675321560483,3.4783133208765884,0
2022-07-14,61304.0,-1.2738748984079586,0.44968550643794597,3.8839701406550025,0
2022-07-15,61219.0,-0.9666977435387636,0.5727894691672405,3.5788196923409803,0
2022-07-18,60965.0,-1.242356005060564,0.5122602518893766,3.830706599571928,0
2022-07-19,60373.0,-1.3964871993971775,0.3244906528688673,4.0483288435123645,0
2022-07-20,61389.0,-0.759497491589059,0.3749148424766661,3.7791811941337685,0
2022-07-21,61389.0,-0.5198549674217042,0.5552589798921254,3.8310891541872523,0
2022-07-22,61389.0,-0.32462605735675054,0.4000718282654518,4.247392863642372,0
2022-07-25,61727.0,-0.6934370265609723,0.3447106192289194,4.5763806505218305,0
2022-07-26,62574.0,-0.9044064769453855,0.3947343853263153,4.668747663421973,0
2022-07-27,63506.0,-1.0849273392176466,0.3709809171023691,4.64037596981372,0
2022-07-28,63760.0,-0.17963631341466255,0.6879606855583205,4.28078119211125,0
2022-07-29,63251.0,0.09503617469768005,0.7283147494158766,4.494492414285332,0
2022-08-01,65199.0,0.23475864815853512,0.9964143246549089,4.260625002304247,0
2022-08-02,66808.0,0.5564543807934013,1.1509351722031727,4.2533381256772325,0
2022-08-03,67316.0,0.6426238447654817,1.296811119478937,4.254328762409284,0
2022-08-04,69856.0,1.0854138946826573,1.2431894114803475,4.140414276826687,0
2022-08-05,69433.0,0.8353968841404206,1.1946930320582962,4.3455126276625515,0
2022-08-08,69433.0,0.9143647311346499,1.051122346564103,4.601521760781704,0
2022-08-09,68417.0,1.1465783472127808,1.1211046528971833,4.544916670427692,0
2022-08-10,68163.0,0.9266137452397493,1.0002913795640676,4.880536392596994,0
2022-08-11,69009.0,1.1772574256093677,1.0821245042309164,4.423657302323766,0
2022-08-12,69094.0,0.9077565117856072,1.059011756313552,5.087453107250018,0
2022-08-15,69263.0,1.6437282938031463,1.1583652227738608,4.235556865610266,0
2022-08-16,69009.0,1.5411104657962618,1.3344664466880616,4.627055075239744,0
2022-08-17,69009.0,1.6378495301976366,1.2522485237157601,4.710427419502953,0
2022-08-18,69009.0,1.8083637511219213,1.276533496796489,4.4594362418555225,0
2022-08-19,68501.0,1.4445421706481978,1.3288299467597395,4.834922250048753,0
2022-08-22,67739.0,1.1060220512322751,1.1400872046200965,5.142208591294758,0
2022-08-23,67909.0,1.2088763025455278,1.034024163318968,5.665794544508518,0
2022-08-24,69433.0,1.5882383258410744,1.203611873638478,5.8135259073679695,0
2022-08-25,69433.0,1.8203250950590941,1.3250642773684416,5.756194408637511,0
2022-08-26,69856.0,2.0443638770880557,1.1791844753670049,5.4068998872226235,0
2022-08-29,69856.0,1.6798196157033023,0.9112045099489356,5.47807688547253,0
2022-08-30,72820.0,2.040992485331702,1.0859367019199062,5.875202956396861,0
2022-08-31,71126.0,1.9630099348970131,0.8301674702723958,5.963127614586053,0
2022-09-05,69941.0,1.9586769904255354,1.0267760317610937,5.8013831231170725,0
2022-09-06,70025.0,1.8946470700363147,1.0363942172751706,5.873816123550704,0
2022-09-07,67739.0,1.8186059142987456,0.9417289799224811,4.888433780807513,0
2022-09-08,66046.0,0.9401249676380798,0.7314973850402874,5.626189246196399,0
2022-09-09,66723.0,0.7680650311289132,0.8662988073656924,5.770581526883907,0
2022-09-12,66977.0,1.0456781585842028,0.8135821952088804,6.042179611158918,0
2022-09-13,66554.0,0.82617520651233,0.92456407551826,6.062565753706028,0
2022-09-14,66300.0,0.5540773911779172,0.6267549087196126,5.795585921741022,0
2022-09-15,67062.0,0.7987349982114896,0.6609177386985351,6.185665655078156,0
2022-09-16,67739.0,0.8733814646209748,0.7804283771266742,5.750462150720335,0
2022-09-19,66723.0,-0.03698705203479504,0.5331222597304377,6.084805833803443,0
2022-09-20,67062.0,-0.4096118573697709,0.4278837608261738,6.35437919182957,0
2022-09-21,66808.0,-0.5135975336779497,0.3709853029645974,6.320466448761206,0
2022-09-22,66046.0,-0.590063403865084,0.19326656809690473,6.139773386550412,0
2022-09-23,64268.0,-0.6082715512926141,0.25725525217273143,6.27427077394915,0
2022-09-26,63506.0,-0.9381602294564768,-0.2522915059953411,5.806646067520628,0
2022-09-27,62913.0,-1.4122464150012932,-0.38181253002677074,6.271624558274996,0
2022-09-28,63506.0,-1.7680242893078422,-0.6611524803489931,5.942260927155051,0
2022-09-29,62659.0,-2.058176448567933,-0.6397206094707671,5.91872420085761,0
2022-09-30,61981.0,-2.2682110309703307,-0.7835908571742147,5.492901984333806,0
2022-10-03,59780.0,-2.748282268388194,-1.1454042867919243,5.728827178549537,0
